,test_accuracy,test_accuracy,test_macro_f1,test_macro_f1,test_weighted_f1,test_weighted_f1
,mean,std,mean,std,mean,std
model,,,,,,
efficientnet_b6,0.966413122429733,0.02911548197671508,0.9615275898703798,0.035306642299533994,0.9663519962832205,0.029174307697566227
resnet50,0.9463535335436933,0.04236059454196122,0.9397426650885468,0.047455583566887186,0.946271232277466,0.042469529835813896
vit_b16,0.950562468014158,0.02790461428082065,0.9474622538418984,0.027408755200236945,0.9504168940756912,0.027986021790767972
