,test_accuracy,test_accuracy,test_macro_f1,test_macro_f1,test_weighted_f1,test_weighted_f1
,mean,std,mean,std,mean,std
fine_tuning,,,,,,
finetune_all,0.9880099584823324,0.017638027804177843,0.9864172683102876,0.016476282128203255,0.9880096604308984,0.017636148987934273
frozen,0.9363517060367453,0.0037263178122048874,0.9370021616232981,0.0038191729427260123,0.9364096732692541,0.0035297786004867687
linear_probe,0.9299217918222819,0.019332699202289392,0.9190254082120842,0.02286839535502592,0.9296522717981227,0.019352708092391535
